chr1	6460785	6466175	TNFRSF25
chr1	6467121	6520074	PLEKHG5
chr1	6521346	6554513	NOL9
chr1	6555306	6579755	TAS1R1
chr1	6579993	6589280	ZBTB48
chr1	6590723	6614607	KLHL21
chr1	6613730	6624030	PHF13
chr1	6624867	6635586	THAP3
chr1	6634167	6701924	DNAJC11
chr1	6785453	7769706	CAMTA1
chr1	7771295	7781432	VAMP3
chr1	7784290	7845177	PER3
chr1	7843082	7853512	UTS2
chr1	7915870	7943165	TNFRSF9
chr1	7954290	7985505	PARK7
chr1	8004403	8026309	ERRFI1
chr1	8318113	8344167	SLC45A1
chr1	8352396	8848921	RERE
chr1	8860999	8879190	ENO1
chr1	8945866	8975092	CA6
chr1	9002972	9026423	SLC2A7
chr1	9035105	9088478	SLC2A5
chr1	9100304	9129102	GPR157
chr1	9234773	9271337	H6PD
chr1	9292893	9369532	SPSB1
chr1	9539464	9585173	SLC25A33
chr1	9588910	9614877	TMEM201
chr1	9629888	9729114	PIK3CD
chr1	9728925	9823984	CLSTN1
chr1	9848275	9910336	CTNNBIP1
chr1	9922112	9943407	LZIC
chr1	9943427	9985501	NMNAT1
chr1	9997205	10016021	RBP7
chr1	10032831	10181239	UBE4B
chr1	10210569	10381603	KIF1B
chr1	10398591	10420511	PGD
chr1	10430101	10452153	CENPS-CORT
chr1	10430432	10442808	CENPS
chr1	10450030	10451998	CORT
chr1	10456521	10472529	DFFA
chr1	10472287	10630758	PEX14
chr1	10636603	10796650	CASZ1
chr1	10946470	10982076	C1orf127
chr1	11012343	11030528	TARDBP
chr1	11022008	11047239	MASP2
chr1	11054583	11060020	SRM
chr1	11066617	11099869	EXOSC10
chr1	11106534	11262556	MTOR
chr1	11189354	11195981	ANGPTL7
chr1	11273197	11296049	UBIAD1
chr1	11479154	11537551	DISP3
chr1	11637017	11655785	FBXO2
chr1	11654374	11663327	FBXO44
chr1	11657229	11691811	MAD2L2
chr1	11664199	11674354	FBXO6
chr1	11691709	11725857	DRAXIN
chr1	11736083	11754802	AGTRAP
chr1	11761786	11789585	C1orf167
chr1	11785722	11806455	MTHFR
chr1	11806095	11848079	CLCN6
chr1	11845708	11848345	NPPA
chr1	11857463	11858945	NPPB
chr1	11919590	11926428	KIAA2013
chr1	11934204	11975538	PLOD1
chr1	11980180	12015211	MFN2
chr1	12019465	12032045	MIIP
chr1	12063302	12144207	TNFRSF8
chr1	12166990	12209228	TNFRSF1B
chr1	12230029	12512047	VPS13D
chr1	12567908	12620133	DHRS3
chr1	12644084	12667076	AADACL4
chr1	12716109	12728760	AADACL3
chr1	12746199	12763699	CFAP107
chr1	12773737	12777906	PRAMEF12
chr1	12791396	12796628	PRAMEF1
chr1	12824604	12831410	PRAMEF11
chr1	12847376	12848720	HNRNPCL1
chr1	12857085	12861909	PRAMEF2
chr1	12879211	12886201	PRAMEF4
chr1	12892895	12898270	PRAMEF10
chr1	12916609	12920751	PRAMEF7
chr1	12938471	12947580	PRAMEF6
chr1	13049475	13056575	PRAMEF27
chr1	13060768	13062878	HNRNPCL3
chr1	13068676	13077884	PRAMEF25
chr1	13115487	13116854	HNRNPCL2
chr1	13148904	13158116	PRAMEF26
chr1	13163913	13165631	HNRNPCL4
chr1	13171847	13179459	PRAMEF9
chr1	13196187	13201409	PRAMEF13
chr1	13222694	13226154	PRAMEF18
chr1	13254197	13263435	PRAMEF5
chr1	13281303	13285137	PRAMEF8
chr1	13303538	13308907	PRAMEF33
chr1	13315580	13322598	PRAMEF15
chr1	13341891	13347134	PRAMEF14
chr1	13368430	13371947	PRAMEF19
chr1	13389631	13392629	PRAMEF17
chr1	13410449	13421328	PRAMEF20
chr1	13474972	13514003	LRRC38
chr1	13583464	13617957	PDPN
chr1	13700187	13825079	PRDM2
chr1	13892791	15118043	KAZN
chr1	15152531	15220478	TMEM51
chr1	15236520	15400283	FHAD1
chr1	15409887	15430339	EFHD2
chr1	15438441	15449242	CTRC
chr1	15456727	15472091	CELA2A
chr1	15465908	15491395	CELA2B
chr1	15490831	15526534	CASP9
chr1	15526812	15592379	DNAJC16
chr1	15571698	15585051	AGMAT
chr1	15617457	15669044	DDI2
chr1	15659712	15662033	RSC1A1
chr1	15684319	15734769	PLEKHM2
chr1	15736257	15741392	SLC25A34
chr1	15742498	15747982	TMEM82
chr1	15756606	15786594	FBLIM1
chr1	15807168	15809348	UQCRHL
chr1	15836094	15940456	SPEN
chr1	15941868	15976132	ZBTB17
chr1	16004235	16008807	SRARP
chr1	16014027	16019594	HSPB7
chr1	16018874	16034050	CLCNKA
chr1	16040251	16057311	CLCNKB
chr1	16057768	16073651	FAM131C
chr1	16124336	16156069	EPHA2
chr1	16197853	16212652	ARHGEF19
chr1	16231691	16237183	CPLANE2
chr1	16246839	16352480	FBXO42
chr1	16352574	16398145	SZRD1
chr1	16387116	16437424	SPATA21
chr1	16440720	16460078	NECAP2
chr1	16562318	16613562	NBPF1
chr1	16740272	16972964	CROCC
chr1	16974501	16980632	MFAP2
chr1	16985957	17011928	ATP13A2
chr1	17005067	17011757	
chr1	17018663	17054151	SDHB
chr1	17066760	17119451	PADI2
chr1	17205127	17246007	PADI1
chr1	17249097	17284233	PADI3
chr1	17308194	17364004	PADI4
chr1	17372195	17401699	PADI6
chr1	17406759	17439677	RCC2
chr1	17539697	17697874	ARHGEF10L
chr1	17755332	17827063	ACTL8
chr1	18107797	18378483	IGSF21
chr1	18480929	18485974	KLHDC7A
chr1	18630845	18748866	PAX7
chr1	18839598	18859660	TAS1R2
chr1	18871429	18902724	ALDH4A1
chr1	18904279	18956676	IFFO2
chr1	19074509	19210266	UBR4
chr1	19215659	19251552	EMC1
chr1	19251804	19260128	MRTO4
chr1	19265981	19274194	AKR7L
chr1	19282572	19288770	AKR7A3
chr1	19301990	19312144	AKR7A2
chr1	19312325	19329300	SLC66A1
chr1	19338774	19485539	CAPZB
chr1	19484402	19629821	MICOS10
chr1	19596978	19658456	NBL1
chr1	19597066	19656927	MICOS10-NBL1
chr1	19664874	19680966	HTR6
chr1	19682239	19799945	TMCO4
chr1	19814028	19815283	RNF186
chr1	19882394	19912945	OTUD3
chr1	19920008	19923617	PLA2G2E
chr1	19975430	19980416	PLA2G2A
chr1	20028178	20091911	PLA2G5
chr1	20111938	20119566	PLA2G2D
chr1	20139322	20150381	PLA2G2F
chr1	20161252	20186518	PLA2G2C
chr1	20186095	20196050	UBXN10
chr1	20290874	20359518	VWA5B1
chr1	20482390	20486210	CAMK2N1
chr1	20499447	20508151	MUL1
chr1	20552572	20555020	FAM43B
chr1	20589085	20618903	CDA
chr1	20633457	20651511	PINK1
chr1	20651766	20661544	DDOST
chr1	20664013	20718017	KIF17
chr1	20719730	20732837	SH2D5
chr1	20740265	20787323	HP1BP3
chr1	20806291	21177285	EIF4G3
chr1	21217246	21345572	ECE1
chr1	21440127	21485005	NBPF3
chr1	21509396	21578410	ALPL
chr1	21547403	21554002	
chr1	21596220	21669357	RAP1GAP
chr1	21678297	21783606	USP48
chr1	21812264	21825225	LDLRAD2
chr1	21822243	21937310	HSPG2
chr1	21977021	21998642	CELA3B
chr1	22001656	22012542	CELA3A
chr1	22025141	22092943	
chr1	22052626	22101360	CDC42
chr1	22117312	22143969	WNT4
chr1	22428837	22531157	ZBTB40
chr1	22563488	22603595	EPHA8
chr1	22635076	22639678	C1QA
chr1	22636505	22644067	
chr1	22643013	22648110	C1QC
chr1	22652761	22661637	C1QB
chr1	22710838	22921500	EPHB2
chr1	22953042	22972866	LACTBL1
chr1	23010833	23019100	TEX46
chr1	23019442	23083689	KDM1A
chr1	23084029	23178152	LUZP1
chr1	23094325	23094376	
chr1	23191894	23217502	HTR1D
chr1	23303770	23344336	HNRNPR
chr1	23359447	23369836	ZNF436
chr1	23380908	23424748	TCEA3
chr1	23428562	23484637	ASAP3
chr1	23506437	23531233	E2F2
chr1	23557925	23559501	ID3
chr1	23691741	23696835	RPL11
chr1	23743447	23762059	ELOA
chr1	23778417	23788232	PITHD1
chr1	23791109	23795539	LYPLA2
chr1	23795598	23800781	GALE
chr1	23801884	23838620	HMGCL
chr1	23845076	23868290	FUCA1
chr1	23870514	23913362	CNR2
chr1	23956838	23963462	PNRC2
chr1	23964346	23980927	SRSF10
chr1	24056034	24112135	MYOM3
chr1	24119770	24143140	IL22RA1
chr1	24154167	24187959	IFNLR1
chr1	24199557	24364482	GRHL3
chr1	24356998	24416934	STPG1
chr1	24415801	24475252	NIPAL3
chr1	24502350	24541040	RCAN3
chr1	24556086	24609328	NCMAP
chr1	24631715	24673281	SRRM1
chr1	24745381	24844321	CLIC4
chr1	24899510	24965121	RUNX3
chr1	25222275	25232502	SYF2
chr1	25242248	25338213	RSRP1
chr1	25272392	25330445	RHD
chr1	25338316	25362361	TMEM50A
chr1	25362248	25430192	RHCE
chr1	25430857	25500209	MACO1
chr1	25543603	25591200	LDLRAP1
chr1	25616790	25784450	MAN1C1
chr1	25800192	25818221	SELENON
chr1	25811469	25823744	
chr1	25818639	25832942	MTFR1L
chr1	25831912	25859458	AUNIP
chr1	25861483	25875708	PAQR7
chr1	25884180	25906991	STMN1
chr1	25959766	25998117	PAFAH2
chr1	26019883	26036464	EXTL1
chr1	26037251	26046118	SLC30A2
chr1	26051300	26068436	TRIM63
chr1	26111164	26125555	PDIK1L
chr1	26159078	26163962	FAM110D
chr1	26164100	26168963	C1orf232
chr1	26169515	26171832	ZNF593OS
chr1	26169907	26170873	ZNF593
chr1	26177483	26189884	CNKSR1
chr1	26190560	26202968	CATSPER4
chr1	26234199	26278808	CEP85
chr1	26280085	26281522	SH3BGRL3
chr1	26281327	26318363	UBXN11
chr1	26317957	26320523	CD52
chr1	26321697	26360080	CRYBG2
chr1	26361633	26374522	ZNF683
chr1	26410816	26429728	LIN28A
chr1	26432281	26471306	DHDDS
chr1	26472439	26478209	HMGN2
chr1	26529760	26575030	RPS6KA1
chr1	26693235	26782104	ARID1A
chr1	26787053	26800659	PIGV
chr1	26826687	26857604	ZDHHC18
chr1	26863148	26864456	SFN
chr1	26876131	26890283	GPN2
chr1	26890487	26900467	GPATCH3
chr1	26900237	26946871	NUDC
chr1	26911488	26913975	NR0B2
chr1	26949561	26960468	KDF1
chr1	26993691	27001912	TRNP1
chr1	27005019	27012850	TENT5B
chr1	27098808	27166981	SLC9A1
chr1	27234631	27308636	WDTC1
chr1	27322144	27336400	TMEM222
chr1	27342019	27353937	SYTL1
chr1	27355183	27366961	MAP3K6
chr1	27369109	27374824	FCN3
chr1	27379175	27383333	CD164L2
chr1	27392621	27395814	GPR3
chr1	27404229	27490167	WASF2
chr1	27534034	27604431	AHDC1
chr1	27612063	27635185	FGR
chr1	27666063	27672212	IFI6
chr1	27725960	27763116	FAM76A
chr1	27773218	27824443	STX12
chr1	27830781	27851676	PPP1R8
chr1	27872542	27886685	THEMIS2
chr1	27891523	27914746	RPA2
chr1	27934999	27959157	SMPDL3B
chr1	27959587	27968093	XKR8
chr1	27970343	28088637	EYA3
chr1	28147165	28193936	PTAFR
chr1	28199455	28233029	DNAJC8
chr1	28236108	28246906	ATP5IF1
chr1	28259517	28282491	SESN2
chr1	28329001	28335965	MED18
chr1	28369581	28500364	PHACTR4
chr1	28505942	28539300	RCC1
chr1	28553084	28578545	TRNAU1AP
chr1	28587828	28648291	TAF12
chr1	28592199	28595449	RAB42
chr1	28668777	28719353	GMEB1
chr1	28736620	28769775	YTHDF2
chr1	28812169	28871267	OPRD1
chr1	28887090	29120046	EPB41
chr1	29119428	29123903	TMEM200B
chr1	29147742	29181900	SRSF4
chr1	29192656	29230942	MECR
chr1	29236515	29326813	PTPRU
chr1	30576654	30576825	
chr1	30711276	30723585	MATN1
chr1	30732468	30757774	LAPTM5
chr1	30869465	30908758	SDC3
chr1	30931505	31065991	PUM1
chr1	31179744	31239887	NKAIN1
chr1	31259567	31296788	SNRNP40
chr1	31296981	31364953	ZCCHC17
chr1	31365252	31376850	FABP3
chr1	31409564	31434680	SERINC2
chr1	31576484	31587686	TINAGL1
chr1	31617685	31632518	HCRTR1
chr1	31629865	31644896	PEF1
chr1	31652262	31704319	COL16A1
chr1	31727116	31764893	ADGRB2
chr1	31790421	31816022	SPOCD1
chr1	31906420	31944856	PTP4A2
chr1	31919562	31938010	
chr1	32013867	32060850	KHDRBS1
chr1	32072030	32102866	TMEM39B
chr1	32108055	32176563	KPNA6
chr1	32179674	32198285	TXLNA
chr1	32200594	32205453	CCDC28B
chr1	32205670	32208682	IQCC
chr1	32209088	32216192	DCDC2B
chr1	32214471	32222359	TMEM234
chr1	32221076	32245397	EIF3I
chr1	32247221	32248856	FAM167B
chr1	32251243	32286165	LCK
chr1	32292082	32333635	HDAC1
chr1	32333838	32336233	MARCKSL1
chr1	32351520	32364312	TSSK3
chr1	32361269	32364278	FAM229A
chr1	32364632	32394731	BSDC1
chr1	32465056	32600792	
chr1	32465071	32496686	ZBTB8B
chr1	32539426	32605941	ZBTB8A
chr1	32600171	32650903	ZBTB8OS
chr1	32651141	32686211	RBBP4
chr1	32679905	32703596	SYNC
chr1	32741829	32774970	NHSL3
chr1	32775236	32818031	YARS1
chr1	32816766	32858875	S100PBP
chr1	32862267	32872482	FNDC5
chr1	32885993	32898441	HPCA
chr1	32894593	32901438	TMEM54
chr1	32936444	32964809	RNF19B
chr1	33007985	33080996	AK2
chr1	33081103	33123492	AZIN2
chr1	33145398	33182059	TRIM62
chr1	33256491	33300719	ZNF362
chr1	33306765	33321098	A3GALT2
chr1	33323622	33431095	PHC2
chr1	33472644	33501643	ZSCAN20
chr1	33513997	34165842	CSMD2
chr1	33860474	33864791	HMGB4
chr1	34166882	34219131	C1orf94
chr1	34712736	34859755	SMIM12
chr1	34755046	34758512	GJB5
chr1	34759739	34762327	GJB4
chr1	34781213	34786369	GJB3
chr1	34792998	34795747	GJA4
chr1	34865435	34929650	DLGAP3
chr1	34974355	34985313	
chr1	34981379	34985347	TMEM35B
chr1	34981532	35031741	
chr1	34986164	35031945	ZMYM6
chr1	35032171	35118818	ZMYM1
chr1	35176377	35193446	SFPQ
chr1	35268708	35422058	ZMYM4
chr1	35393882	35557950	KIAA0319L
chr1	35557472	35567274	NCDN
chr1	35573313	35595328	TFAP2E
chr1	35599540	35641526	PSMB2
chr1	35713876	35718894	C1orf216
chr1	35720217	35769978	CLSPN
chr1	35808015	35857890	AGO4
chr1	35869807	35930532	AGO1
chr1	35930717	36072500	AGO3
chr1	36084093	36088275	TEKT2
chr1	36088891	36093932	ADPRS
chr1	36095238	36125222	COL8A2
chr1	36136569	36156053	TRAPPC3
chr1	36155578	36180849	MAP7D1
chr1	36224431	36305357	THRAP3
chr1	36306367	36329340	SH3D21
chr1	36322029	36324154	EVA1B
chr1	36339623	36385924	STK40
chr1	36391237	36397908	LSM10
chr1	36415826	36450451	OSCP1
chr1	36455717	36464384	MRPS15
chr1	36466042	36483278	CSF3R
chr1	36795526	37034515	GRIK3
chr1	37474579	37484377	ZC3H12A
chr1	37489992	37514766	MEAF6
chr1	37534448	37554293	SNIP1
chr1	37556918	37566857	DNALI1
chr1	37566815	37595937	GNL2
chr1	37611349	37634892	RSPO1
chr1	37681569	37692249	AIRIM
chr1	37692480	37709719	CDCA8
chr1	37713879	37765133	EPHA10
chr1	37793846	37801137	MANEAL
chr1	37802944	37808208	YRDC
chr1	37806978	37809454	C1orf122
chr1	37809573	37859592	MTF1
chr1	37860696	37947053	INPP5B
chr1	37956974	37990075	SF3A3
chr1	37996763	38005606	FHL3
chr1	38009257	38024820	UTP11
chr1	38043828	38046793	POU3F1
chr1	38838197	38859772	RRAGC
chr1	38862492	38873368	MYCBP
chr1	38864500	38881617	
chr1	38874068	38881587	GJA9
chr1	38885806	38941830	RHBDL2
chr1	38991275	39006059	AKIRIN1
chr1	39026317	39034636	NDUFS5
chr1	39081315	39487177	MACF1
chr1	39491635	39529869	BMP8A
chr1	39560708	39576790	PABPC4
chr1	39623434	39639643	HEYL
chr1	39651228	39672107	NT5C1A
chr1	39678647	39691485	HPCAL4
chr1	39692181	39763914	PPIE
chr1	39757181	39788865	BMP8B
chr1	39769522	39771348	OXCT2
chr1	39838109	39883511	TRIT1
chr1	39895427	39902256	MYCL
chr1	39955111	39969968	MFSD2A
chr1	40040232	40072649	CAP1
chr1	40072709	40097260	PPT1
chr1	40161386	40240921	RLF
chr1	40245946	40251684	TMCO2
chr1	40258040	40294180	ZMPSTE24
chr1	40300488	40317813	COL9A2
chr1	40344849	40423326	SMAP2
chr1	40450101	40463718	ZFP69B
chr1	40477289	40496343	ZFP69
chr1	40508740	40516038	EXO5
chr1	40531572	40548167	ZNF684
chr1	40620679	40665682	RIMS3
chr1	40691647	40771603	NFYC
chr1	40783786	40840452	KCNQ4
chr1	40861053	40862363	CITED4
chr1	40979299	41012565	CTPS1
chr1	41015588	41023237	SLFNL1
chr1	41027201	41242306	SCMH1
chr1	41361921	41383590	FOXO6
chr1	41478774	41484683	EDN2
chr1	41506364	42035925	HIVEP3
chr1	41585305	41628816	
chr1	42153409	42155820	GUCA2B
chr1	42162689	42164745	GUCA2A
chr1	42176538	42335877	FOXJ3
chr1	42380791	42424232	RIMKLA
chr1	42430328	42456253	ZMYND12
chr1	42456116	42473385	PPCS
chr1	42463220	42657190	CCDC30
chr1	42658334	42676758	PPIH
chr1	42682417	42703805	YBX1
chr1	42733092	42740254	CLDN19
chr1	42746334	42767084	P3H1
chr1	42767244	42779491	C1orf50
chr1	42767291	42794493	
chr1	42784990	42816619	TMEM269
chr1	42807051	42817397	SVBP
chr1	42817121	42844991	ERMAP
chr1	42846572	42852477	ZNF691
chr1	42925352	42958893	SLC2A1
chr1	43145152	43156396	CFAP144
chr1	43164174	43270936	EBNA1BP2
chr1	43172329	43254358	CFAP57
chr1	43269982	43274002	TMEM125
chr1	43281876	43285617	C1orf210
chr1	43300981	43323108	TIE1
chr1	43337817	43354466	MPL
chr1	43358980	43363203	CDC20
chr1	43363397	43368074	ELOVL1
chr1	43383916	43389808	MED8
chr1	43389881	43454247	SZT2
chr1	43450988	43453989	HYI
chr1	43525186	43623666	PTPRF
chr1	43650148	43931014	
chr1	43650148	43705518	KDM4A
chr1	43705823	43931165	ST3GAL3
chr1	43933319	43937240	ARTN
chr1	43946949	43968022	IPO13
chr1	43969999	43973369	DPH2
chr1	43974486	43978295	ATP6V0B
chr1	43978942	43991170	B4GALT2
chr1	43991358	43996528	CCDC24
chr1	43991499	44031467	SLC6A9
chr1	44118820	44135140	KLF17
chr1	44137820	44141631	KLF18
chr1	44213454	44220681	DMAP1
chr1	44221069	44355260	ERI3
chr1	44405193	44651723	RNF220
chr1	44635237	44674481	TMEM53
chr1	44674691	44725591	ARMH1
chr1	44739817	44767767	KIF2C
chr1	44775250	44778779	RPS8
chr1	44781835	44788170	BEST4
chr1	44800376	44805995	PLK3
chr1	44805892	44807351	DYNLT4
chr1	44808522	44817381	BTBD19
chr1	44819153	44843253	PTCH2
chr1	44850521	44986722	EIF2B3
chr1	45002539	45011324	HECTD3
chr1	45010949	45015575	UROD
chr1	45016398	45306209	ZSWIM5
chr1	45326894	45328710	HPDL
chr1	45329162	45340893	MUTYH
chr1	45329261	45491155	
chr1	45340051	45343973	TOE1
chr1	45343882	45491163	TESK2
chr1	45493865	45500079	CCDC163
chr1	45500299	45513382	MMACHC
chr1	45510913	45542732	PRDX1
chr1	45550542	45570049	AKR1A1
chr1	45583845	45618904	NASP
chr1	45620043	45624057	CCDC17
chr1	45627303	45688113	GPBP1L1
chr1	45688180	45694436	TMEM69
chr1	45694323	45750653	IPP
chr1	45786986	46036122	MAST2
chr1	46040139	46133036	PIK3R3
chr1	46043660	46176488	P3R3URF-PIK3R3
chr1	46175072	46185962	TSPAN1
chr1	46175485	46176488	P3R3URF
chr1	46188682	46220305	POMGNT1
chr1	46203333	46221256	LURAP1
chr1	46246460	46278480	RAD54L
chr1	46261195	46303616	LRRC41
chr1	46303697	46316776	UQCRH
chr1	46340788	46369218	NSUN4
chr1	46394316	46413848	FAAH
chr1	46489835	46516216	DMBX1
chr1	46532165	46543969	TMEM275
chr1	46545640	46551647	KNCN
chr1	46557406	46616843	MKNK1
chr1	46607718	46616811	MOB3C
chr1	46632736	46673867	ATPAF1
chr1	46668854	46673594	TEX38
chr1	46674658	46719146	EFCAB14
chr1	46757837	46819413	CYP4B1
chr1	46929176	46941484	CYP4A11
chr1	47023668	47050751	CYP4X1
chr1	47067230	47118318	CYP4Z1
chr1	47137434	47149727	CYP4A22
chr1	47183581	47191044	PDZK1IP1
chr1	47216289	47232225	TAL1
chr1	47250138	47314892	STIL
chr1	47333789	47394866	CMPK1
chr1	47416284	47418052	FOXE3
chr1	47438043	47440691	FOXD2
chr1	47760527	47997385	TRABD2B
chr1	48222684	48248644	SLC5A9
chr1	48295372	48472208	SPATA6
chr1	48532853	50023954	AGBL4
chr1	48727518	48776969	BEND5
chr1	50024028	50203772	ELAVL4
chr1	50417549	50423443	DMRTA2
chr1	50437027	50960267	FAF1
chr1	50960744	50974634	CDKN2C
chr1	51102220	51148086	C1orf185
chr1	51236272	51273447	RNF11
chr1	51287257	51345116	TTC39A
chr1	51354262	51519328	EPS15
chr1	51577178	51798427	OSBPL9
chr1	51789190	51878805	NRDC
chr1	51907955	51990700	RAB3B
chr1	52020130	52055772	TXNDC12
chr1	52020152	52033350	
chr1	52032102	52033810	KTI12
chr1	52056198	52090716	BTF3L4
chr1	52142088	52348671	ZFYVE9
chr1	52345722	52366205	CC2D1B
chr1	52372828	52404423	ORC1
chr1	52404601	52420836	PRPF38A
chr1	52408281	52553487	TUT4
chr1	52602370	52609051	GPX7
chr1	52633167	52669683	SHISAL2A
chr1	52684448	52698347	COA7
chr1	52726452	52827336	ZYG11B
chr1	52842510	52894998	ZYG11A
chr1	52895909	52927212	ECHDC2
chr1	52927275	53051698	SCP2
chr1	53062051	53085501	PODN
chr1	53087178	53142638	SLC1A7
chr1	53196791	53214197	CPT2
chr1	53214098	53220634	CZIB
chr1	53226899	53238518	MAGOH
chr1	53242363	53328469	LRP8
chr1	53413148	53440018	
chr1	53459398	53467488	DMRTB1
chr1	53506236	53739164	GLIS1
chr1	53765477	53838463	NDC1
chr1	53851718	53889798	YIPF1
chr1	53891238	53911086	DIO1
chr1	53916573	53945699	IFT25
chr1	53946076	53968168	LRRC42
chr1	54007297	54018186	LDLRAD1
chr1	54026680	54053504	TMEM59
chr1	54053583	54112519	TCEANC2
chr1	54132685	54200073	
chr1	54132686	54153770	CDCP2
chr1	54169650	54200036	CYB5RL
chr1	54184040	54225464	MRPL37
chr1	54225431	54413479	SSBP3
chr1	54542256	54639192	ACOT11
chr1	54609180	54623556	FAM151A
chr1	54641753	54710266	MROH7
chr1	54641785	54742308	MROH7-TTC4
chr1	54715860	54742657	TTC4
chr1	54756897	54764523	PARS2
chr1	54779711	54801323	TTC22
chr1	54806062	54842252	CIMAP2
chr1	54849626	54887195	DHCR24
chr1	54886832	54992296	TMEM61
chr1	54998932	55017172	BSND
chr1	55039444	55064852	PCSK9
chr1	55066358	55215378	USP24
chr1	56173432	56524495	
chr1	56494760	56645301	PLPP3
chr1	56645313	56715335	PRKAA2
chr1	56718788	56819696	FYB2
chr1	56854767	56918223	C8A
chr1	56929206	56974383	C8B
chr1	56994777	58546734	DAB1
chr1	58415383	58546802	OMA1
chr1	58575432	58577252	TACSTD2
chr1	58643439	58700090	MYSM1
chr1	58776844	58784048	JUN
chr1	59296637	59810647	FGGY
chr1	59814785	59876322	HOOK1
chr1	59893307	59926773	CYP2J2
chr1	59987268	60073770	C1orf87
chr1	60865258	61462788	NFIA
chr1	61681045	61725423	TM2D1
chr1	61742476	62178675	PATJ
chr1	62194789	62235060	L1TD1
chr1	62236164	62319434	KANK4
chr1	62436296	62451804	USP1
chr1	62454297	62688386	DOCK7
chr1	62597519	62606313	ANGPTL3
chr1	62784131	62865516	ATG4C
chr1	63320883	63593721	ITGB3BP
chr1	63322566	63325128	FOXD3
chr1	63367574	63438553	ALG6
chr1	63523371	63572693	EFCAB7
chr1	63593410	63660245	PGM1
chr1	63774016	64181498	ROR1
chr1	64203622	64267368	UBE2U
chr1	64470128	64693058	CACHD1
chr1	64745074	64833232	RAVER2
chr1	64833222	65067754	JAK1
chr1	65147548	65232145	AK4
chr1	65248218	65415871	DNAJC6
chr1	65420586	65436007	LEPROT
chr1	65420651	65641559	LEPR
chr1	65792513	66374579	PDE4B
chr1	66533266	66751139	SGIP1
chr1	66752458	66779047	DYNLT5
chr1	66797739	66801276	INSL5
chr1	66812884	66924856	DNAI4
chr1	66924894	66988619	MIER1
chr1	66999349	67054148	SLC35D1
