chr1	51354263	51519328	EPS15
chr17	39700080	39728662	ERBB2
chr12	56079861	56103505	ERBB3
chr2	211375717	212538841	ERBB4
chr12	1027747	1495924	ERC1
chr19	45349837	45370587	ERCC2
chr2	127257290	127294176	ERCC3
chr16	13920157	13952345	ERCC4
chr13	102844844	102876001	ERCC5
chr21	38380027	38661694	ERG
chr6	151690496	152103274	ESR1
chr12	22625075	22690665	ETNK1
chr7	13891228	13989946	ETV1
chr17	43527844	43546432	ETV4
chr3	186046308	186109112	ETV5
chr12	11649854	11895402	ETV6
chr22	29268316	29300343	EWSR1
chr8	117794490	118111853	EXT1
chr11	44096197	44245429	EXT2
chr7	148807385	148884278	EZH2
chr6	158765748	158819412	EZR
chr11	70203163	70207390	FADD
chr7	143353400	143362752	FAM131B
chr8	138130023	138496822	FAM135B
chrX	37008397	37011666	FAM47C
chr16	89737549	89816646	FANCA
chr9	95099054	95317702	FANCC
chr3	10026414	10099660	FANCD2
chr6	35452361	35467103	FANCE
chr11	22622519	22626787	FANCF
chr9	35073838	35080016	FANCG
chr10	88990657	89015785	FAS
chr4	186587783	186723855	FAT1
chr11	92352541	92896470	FAT3
chr4	125316399	125492932	FAT4
chr3	13549131	13638422	FBLN2
chr2	47806920	47905793	FBXO11
chr4	152320544	152536063	FBXW7
chr1	161663161	161678654	FCGR2B
chr1	157573749	157598080	FCRL4
chr11	61792637	61797244	FEN1
chr15	90884412	90895776	FES
chr2	218981087	218985657	FEV
chr8	38411138	38467845	FGFR1
chr6	166999182	167052713	FGFR1OP
chr10	121479857	121598403	FGFR2
chr4	1793312	1808872	FGFR3
chr5	177086886	177098144	FGFR4
chr1	241497603	241519761	FH
chr3	59751407	61251459	FHIT
chr4	53377645	53459668	FIP1L1
chr7	32957404	33006930	FKBP9
chr17	17212212	17237139	FLCN
chr11	128693770	128813267	FLI1
chrX	154348526	154374638	FLNA
chr13	28003274	28100592	FLT3
chr5	180601506	180649624	FLT4
chr9	129887187	130043162	FNBP1
chr14	37589984	37595034	FOXA1
chr3	138944224	138947140	FOXL2
chr13	40555667	40666597	FOXO1
chr6	108560866	108684768	FOXO3
chrX	71096197	71103535	FOXO4
chr3	70954715	71583989	FOXP1
chr11	118971707	118981291	FOXR1
chr19	676365	683399	FSTL3
chr1	77948405	77979086	FUBP1
chr16	31180110	31194871	FUS
chr17	9913850	10198551	GAS7
chrX	48786554	48794308	GATA1
chr3	128479427	128493185	GATA2
chr10	8054653	8075203	GATA3
chr12	57460138	57472262	GLI1
chr3	155870536	155944026	GMPS
chr19	3094410	3124004	GNA11
chr9	77716087	78031458	GNAQ
chr20	58852714	58911192	GNAS
chr14	92794231	92839963	GOLGA5
chr5	32124704	32174350	GOLPH3
chr6	117560269	117602364	GOPC
chrX	133535754	133985646	GPC3
chr13	91398607	92867237	GPC5
chr14	66507407	67181803	GPHN
chr16	9753404	10182754	GRIN2A
chr7	86643914	86864884	GRM3
chr3	119826686	120093666	GSK3B
chr7	74657685	74760692	GTF2I
chr1	226063977	226072001	H3F3A
chr17	75776434	75779779	H3F3B
chr16	56932048	56944863	HERPUD1
chr8	79764013	79767857	HEY1
chr7	81699008	81770198	HGF
chr14	61697622	61748259	HIF1A
chr7	75533300	75738947	HIP1
chr6	26031650	26032060	HIST1H3B
chr6	27138588	27139881	HIST1H4I
chr6	29941260	29945884	HLA-A
chr17	55265012	55325065	HLF
chr6	34236873	34246230	HMGA1
chr12	65824460	65915447	HMGA2
chr15	45511136	45556730	HMGN2P46
chr12	120978749	121001269	HNF1A
chr7	26189927	26200746	HNRNPA2B1
chr8	42896932	43030539	HOOK3
chr7	27181515	27185216	HOXA11
chr7	27194364	27200106	HOXA13
chr7	27162435	27165530	HOXA9
chr12	53973126	53977643	HOXC11
chr12	53938765	53946544	HOXC13
chr2	176107286	176109588	HOXD11
chr2	176092891	176095938	HOXD13
chr11	532243	535550	HRAS
chr14	102081049	102139686	HSP90AA1
chr6	44247866	44253883	HSP90AB1
chr1	23557918	23559794	ID3
chr2	208236265	208254322	IDH1
chr15	90083045	90102504	IDH2
chr3	185643975	185825012	IGF2BP2
chr8	42271302	42331608	IKBKB
chr7	50304669	50405101	IKZF1
chr17	39757715	39864188	IKZF3
chr4	122451470	122456725	IL2
chr16	27402162	27452042	IL21R
chr5	55935095	55994993	IL6ST
chr5	35856849	35879603	IL7R
chr6	391739	411447	IRF4
chrX	108732482	108736409	IRS4
chr22	35066136	35087387	ISX
chr2	186590065	186680901	ITGAV
chr5	157180826	157255191	ITK
chr1	64833229	64966504	JAK1
chr9	4985245	5128183	JAK2
chr19	17824786	17848032	JAK3
chr7	27830573	28180743	JAZF1
chr1	58780788	58784327	JUN
chr8	41929479	42051987	KAT6A
chr10	74826625	75032622	KAT6B
chr17	49788555	49835030	KAT7
chr11	128891356	128921035	KCNJ5
chr12	280129	389454	KDM5A
chrX	53192152	53225422	KDM5C
chrX	44873511	45112602	KDM6A
chr4	55078259	55125595	KDR
chr18	63327726	63367510	KDSR
chr19	10486120	10503741	KEAP1
chr7	138837525	138981318	KIAA1549
chr10	32009010	32056431	KIF5B
chr4	54657918	54740715	KIT
chr9	107484852	107489646	KLF4
chr10	3775996	3785275	KLF6
chr19	50873249	50880567	KLK2
chr11	118436490	118526832	KMT2A
chr7	152134925	152436005	KMT2C
chr12	49018975	49055324	KMT2D
chr15	40594020	40664342	KNL1
chr15	40382721	40394245	KNSTRN
chr12	25209431	25250803	KRAS
chr14	55580317	55684579	KTN1
chr10	806914	931705	LARP4B
chr17	38869859	38921770	LASP1
chr6	149658153	149718256	LATS1
chr13	20973032	21061547	LATS2
chr1	32251239	32286165	LCK
chr13	46125920	46211348	LCP1
chr4	108047545	108168422	LEF1
chr8	30095480	30138348	LEPROTL1
chr13	39342892	39603171	LHFPL6
chr5	38474963	38595404	LIFR
chr1	156114707	156140089	LMNA
chr11	8224304	8263858	LMO1
chr11	33858576	33892289	LMO2
chr3	188212933	188890671	LPP
chr12	58872149	58920522	LRIG3
chr2	140231423	142131701	LRP1B
chr19	34172566	34229515	LSM14A
chr19	13099033	13102867	LYL1
chr8	55879813	56010572	LYN
chr22	20982013	20999038	LZTR1
chr7	20134655	20217390	MACC1
chr16	79593838	79600714	MAF
chr20	40685848	40689240	MAFB
chr11	65497762	65506469	MALAT1
chr18	58671386	58754477	MALT1
chr11	95976598	96343180	MAML2
chr15	66386817	66492312	MAP2K1
chr19	4090321	4124129	MAP2K2
chr17	12020834	12143830	MAP2K4
chr5	56815574	56896152	MAP3K1
chr3	185363120	185489097	MAP3K13
chr22	21754500	21867629	MAPK1
chr14	65075544	65102470	MAX
chr3	192796815	192918161	MB21D2
chr12	68808176	68850686	MDM2
chr1	204516383	204558120	MDM4
chr1	23581495	23640568	MDS2
chr3	169083499	169146305	MECOM
chrX	71118723	71142447	MED12
chr11	64803524	64811294	MEN1
chr7	116672405	116796342	MET
chr10	129467184	129768007	MGMT
chr3	69739435	69968336	MITF
chr3	158582835	158606459	MLF1
chr3	36993332	37050918	MLH1
chr19	6210379	6279948	MLLT1
chr10	21534343	21743630	MLLT10
chr1	151057758	151068497	MLLT11
chr9	20341665	20622543	MLLT3
chr17	38705542	38729803	MLLT6
chr22	27748277	27801498	MN1
chr7	157004853	157010651	MNX1
chr1	43337849	43352772	MPL
chr22	40411390	40533635	MRTFA
chr2	47402969	47483228	MSH2
chr2	47783082	47810101	MSH6
chr17	57256534	57684685	MSI2
chrX	65667670	65741931	MSN
chrX	155064034	155071226	MTCP1
chr1	11106535	11262507	MTOR
chr1	155185826	155192915	MUC1
chr19	8848844	8981342	MUC16
chr3	195746765	195812277	MUC4
chr11	1012821	1036706	MUC6
chr1	45329242	45340388	MUTYH
chr6	135181315	135219167	MYB
chr8	127736069	127741434	MYC
chr1	39895426	39902013	MYCL
chr2	15940564	15947007	MYCN
chr3	38138478	38143019	MYD88
chr16	15703172	15857011	MYH11
chr22	36281277	36388067	MYH9
chr15	52307283	52529050	MYO5A
chr11	17719568	17722131	MYOD1
chr4	40056826	40158252	N4BP2
chr12	57088894	57095476	NAB2
chr12	56712433	56725299	NACA
chr13	34942287	35672735	NBEA
chr8	89933336	89984716	NBN
chr3	48673844	48685927	NCKIPSD
chr2	24491932	24770702	NCOA1
chr8	70109762	70403805	NCOA2
chr10	46006412	46030607	NCOA4
chr17	16029157	16215549	NCOR1
chr12	124324415	124495252	NCOR2
chr8	133237176	133297586	NDRG1
chr17	31094927	31377677	NF1
chr22	29603558	29698598	NF2
chr20	51386957	51542719	NFATC2
chr2	177230305	177265131	NFE2L2
chr9	14087569	14313667	NFIB
chr10	102394597	102402524	NFKB2
chr6	44258166	44265788	NFKBIE
chr14	50725840	50831121	NIN
chr14	36516392	36520228	NKX2-1
chrX	71283583	71301168	NONO
chr9	136494433	136545786	NOTCH1
chr1	119911553	120069626	NOTCH2
chr5	171387648	171411137	NPM1
chr15	96330717	96340263	NR2F2
chr9	99821855	99866891	NR4A3
chr1	114704469	114716894	NRAS
chr8	32548635	32764407	NRG1
chr5	177133925	177300215	NSD1
chr4	1892845	1982207	NSD2
chr8	38269697	38382272	NSD3
chr10	103088018	103193306	NT5C2
chr16	2039815	2047866	NTHL1
chr1	156860894	156881642	NTRK1
chr9	84669778	85027070	NTRK2
chr15	87876757	88256731	NTRK3
chr11	72002864	72080687	NUMA1
chr9	131125561	131234670	NUP214
chr11	3675010	3797792	NUP98
chr15	34343315	34357728	NUTM1
chr10	79703227	79712757	NUTM2B
chr10	87357668	87367195	NUTM2D
chr21	33025935	33029196	OLIG2
chr9	92414245	92424461	OMD
chrX	1462572	1537107	P2RY8
chr8	100702916	100722712	PABPC1
chr11	117144267	117171048	PAFAH1B2
chr16	23603170	23641310	PALB2
chr22	31325804	31346232	PATZ1
chr2	222199888	222298981	PAX3
chr9	36833275	37034185	PAX5
chr1	18631006	18736138	PAX7
chr2	113215997	113278921	PAX8
chr3	52547841	52685836	PBRM1
chr1	164559635	164851831	PBX1
chr2	70087454	70089203	PCBP1
chr8	17922840	18027968	PCM1
chr9	5510570	5571254	PDCD1LG2
chr1	148889463	149033016	PDE4DIP
chr22	39223359	39244751	PDGFB
chr4	54229097	54298247	PDGFRA
chr5	150113837	150155860	PDGFRB
chr17	8140472	8152435	PER1
chrX	134373312	134428789	PHF6
chr4	41744082	41748970	PHOX2B
chr11	85958814	86068929	PICALM
chr3	179148523	179240093	PIK3CA
chr3	138652699	138759359	PIK3CB
chr5	68215720	68301821	PIK3R1
chr19	18153118	18170540	PIK3R2
chr1	46040140	46132642	PIK3R3
chr6	37170203	37175426	PIM1
chr8	56160904	56211279	PLAG1
chr20	41136960	41175721	PLCG1
chr8	143915153	143950876	PLEC
chr15	73994717	74046771	PML
chr2	189784381	189877629	PMS1
chr7	5973239	6009125	PMS2
chr19	50384340	50418010	POLD1
chr12	132623762	132687359	POLE
chr15	89316305	89334847	POLG
chr3	121431431	121546006	POLQ
chr17	7484620	7499758	POLR2A
chr7	124822386	124929981	POT1
chr11	111352252	111379692	POU2AF1
chr6	31164337	31170693	POU5F1
chr3	12351472	12434356	PPARG
chr12	27524206	27695564	PPFIBP1
chr17	60600183	60666280	PPM1D
chr19	52190039	52229533	PPP2R1A
chr9	125146574	125189939	PPP6C
chr1	156767500	156800817	PRCC
chr6	106086320	106109938	PRDM1
chr1	3069211	3438621	PRDM16
chr1	13704855	13825079	PRDM2
chr8	67952118	68237030	PREX2
chr10	70597349	70602775	PRF1
chr19	14091688	14117744	PRKACA
chr17	68512379	68533423	PRKAR1A
chr16	23835983	24220611	PRKCB
chr14	29576942	29927642	PRKD1
chr12	49623436	49644665	PRPF40B
chr1	170663906	170739419	PRRX1
chr9	15464066	15511019	PSIP1
chr9	95442980	95508661	PTCH1
chr10	87863113	87971930	PTEN
chr20	63528001	63537354	PTK6
chr12	112419112	112504764	PTPN11
chr4	86594315	86815171	PTPN13
chr12	6951271	6961316	PTPN6
chr12	70515866	70637440	PTPRB
chr1	198639007	198757476	PTPRC
chr9	8314246	10033790	PTPRD
chr6	127968977	128520476	PTPRK
chr20	42072752	43189969	PTPRT
chr5	160091339	160119423	PWWP2A
chr6	163414643	163578596	QKI
chr17	5282300	5385812	RABEP1
chr7	6374539	6402520	RAC1
chr5	69369806	69414801	RAD17
chr8	116845935	116874866	RAD21
chr5	132556938	132646344	RAD50
chr14	67819779	68611565	RAD51B
chr17	58692573	58735611	RAD51C
chr3	12583601	12664226	RAF1
chr9	133097720	133121176	RALGDS
chr2	108719481	108785811	RANBP2
chr12	68610839	68671901	RAP1B
chr4	98261518	98442334	RAP1GDS1
chr17	40309194	40356796	RARA
chr13	48303726	48481890	RB1
chrX	47145447	47186812	RBM10
chr1	110338506	110346677	RBM15
chr8	144511291	144517826	RECQL4
chr2	60881521	60931610	REL
chr10	43077027	43130351	RET
chr16	74621394	74666881	RFWD3
chr2	106404990	106468376	RGPD3
chr1	240775515	241357230	RGS7
chr3	49359145	49412202	RHOA
chr4	40196907	40246967	RHOH
chr16	11345431	11351762	RMI2
chr17	80260868	80398786	RNF213
chr17	58353676	58417533	RNF43
chr3	75906695	77647510	ROBO2
chr6	117288300	117425855	ROS1
chrX	154398230	154402339	RPL10
chr1	6185020	6199612	RPL22
chr1	92831983	92841924	RPL5
chr3	128619970	128650849	RPN1
chr11	14278750	14359184	RRAS2
chr8	107899317	108083648	RSPO2
chr6	127118604	127197296	RSPO3
chr21	34787801	35049344	RUNX1
chr8	91954967	92095654	RUNX1T1
chr9	134326580	134437019	RXRA
chr1	153457744	153460701	S100A7
chr20	51782331	51802520	SALL4
chr7	66987677	66995601	SBDS
chr20	45325288	45348424	SDC4
chr5	218241	256700	SDHA
chr11	61430073	61447529	SDHAF2
chr1	17018722	17054170	SDHB
chr1	161314257	161375340	SDHC
chr11	112086773	112095794	SDHD
chr22	19714464	19723319	SEPT5
chrX	119617639	119693370	SEPT6
chr17	77281410	77500592	SEPT9
chr9	128683655	128696400	SET
chr18	44680898	45068510	SETBP1
chr12	121804180	121830239	SETD1B
chr3	47016689	47163967	SETD2
chr1	150926339	150964735	SETDB1
chr2	197389784	197435091	SF3B1
chr1	35182932	35193148	SFPQ
chr7	37905932	37916915	SFRP4
chr6	134169246	134318058	SGK1
chr12	111405948	111451623	SH2B3
chr19	4360370	4400547	SH3GL1
chr10	116883377	117005577	SHTN1
chr20	1894508	1940592	SIRPA
chr14	60643415	60649462	SIX1
chr2	45005161	45009430	SIX2
chr1	2228695	2310119	SKI
chr4	25655844	25678748	SLC34A2
chr1	205657851	205680459	SLC45A3
chr18	47808957	47930559	SMAD2
chr15	67065845	67195195	SMAD3
chr18	51030213	51085039	SMAD4
chr19	10960825	11062282	SMARCA4
chr22	23786963	23834505	SMARCB1
chr12	50084972	50100712	SMARCD1
chr17	40624962	40648864	SMARCE1
chrX	53374149	53422728	SMC1A
chr7	129188872	129213545	SMO
chr7	127652180	128092607	SND1
chr16	11976738	12574289	SNX29
chr16	11254417	11256200	SOCS1
chr2	38981396	39121051	SOS1
chr3	181711924	181714436	SOX2
chr13	94709622	94712399	SOX21
chr17	20087022	20314755	SPECC1
chr1	15847864	15940460	SPEN
chr17	49598884	49678110	SPOP
chr20	37346154	37406050	SRC
chr3	8980591	9249379	SRGAP3
chr17	76734115	76737333	SRSF2
chr6	36594368	36605600	SRSF3
chr18	26016253	26090625	SS18
chr20	62143795	62182484	SS18L1
chrX	48255317	48267444	SSX1
chrX	52696896	52707161	SSX2
chrX	48383527	48393347	SSX4
chr3	136336233	136752368	STAG1
chrX	123960519	124101498	STAG2
chr17	42313324	42388568	STAT3
chr17	42199168	42276406	STAT5B
chr12	57095408	57111433	STAT6
chr1	47250142	47314140	STIL
chr19	1206464	1228435	STK11
chr2	36843640	36966472	STRN
chr5	32585499	32604079	SUB1
chr10	102503987	102633535	SUFU
chr17	31937018	32001045	SUZ12
chr9	90801787	90898549	SYK
chr17	35809455	35847242	TAF15
chr1	47216292	47229771	TAL1
chr9	105662457	105663112	TAL2
chr3	177019355	177196478	TBL1XR1
chr12	114670255	114683590	TBX3
chr8	53966556	54022529	TCEA1
chr15	56918623	57288514	TCF12
chr19	1609290	1652329	TCF3
chr10	112950407	113167493	TCF7L2
chr14	95709968	95714196	TCL1A
chr4	48135783	48269864	TEC
chr1	117605934	117628372	TENT5C
chr5	1253167	1295047	TERT
chr10	68560656	68694482	TET1
chr4	105146293	105279816	TET2
chrX	49028731	49043486	TFE3
chr6	41683978	41736259	TFEB
chr3	100709425	100748966	TFG
chr19	54107013	54115675	TFPT
chr3	196049284	196082189	TFRC
chr3	30606601	30694142	TGFBR2
chr1	36224416	36305357	THRAP3
chr10	101130505	101137789	TLX1
chr5	171309284	171312134	TLX3
chr2	96248516	96265994	TMEM127
chr21	41464553	41508065	TMPRSS2
chrX	12975110	12977226	TMSB4X
chr9	115020534	115118257	TNC
chr6	137867188	137883311	TNFAIP3
chr1	2556366	2563829	TNFRSF14
chr16	11965107	11968068	TNFRSF17
chr7	5306800	5423546	TNRC18
chr20	41028818	41124487	TOP1
chr17	7668402	7687538	TP53
chr3	189631427	189897279	TP63
chr1	154167465	154192211	TPM3
chr19	16067538	16102943	TPM4
chr1	186311652	186375325	TPR
chr16	2155765	2178129	TRAF7
chr7	138460334	138589993	TRIM24
chr6	28903002	28923989	TRIM27
chr1	114392777	114511160	TRIM33
chr14	91965991	92040059	TRIP11
chr7	98878490	99013243	TRRAP
chr9	132891348	132944633	TSC1
chr16	2047465	2088720	TSC2
chr14	80955043	81146302	TSHR
chr21	43092956	43107587	U2AF1
chr8	102253012	102412841	UBR5
chr12	95516560	95551490	USP44
chr17	5116438	5174991	USP6
chr15	50424382	50514419	USP8
chrX	41085635	41236579	USP9X
chr19	6772726	6857107	VAV1
chr3	10141008	10152220	VHL
chr10	112447258	112818744	VTI1A
chrX	48683779	48691427	WAS
chr2	24029340	24047353	WDCP
chr12	65050626	65121566	WIF1
chr9	93184930	93318271	WNK2
chr8	31033801	31173769	WRN
chr11	32387775	32435630	WT1
chr3	149517235	149703273	WWTR1
chr9	97674909	97697357	XPA
chr3	14145147	14178783	XPC
chr2	61477849	61538283	XPO1
chr11	102110461	102233423	YAP1
chr17	1344272	1400378	YWHAE
chr11	114059593	114250676	ZBTB16
chr12	122472899	122501073	ZCCHC8
chr10	31319172	31529813	ZEB1
chr16	72782885	73891871	ZFHX3
chr13	19958670	20091829	ZMYM2
chrX	71239624	71254140	ZMYM3
chr19	53521024	53580269	ZNF331
chr12	6666648	6689510	ZNF384
chr19	21505564	21538078	ZNF429
chr7	57119614	57139864	ZNF479
chr18	25061926	25352152	ZNF521
chr22	28883592	29057487	ZNRF3
chrX	15790472	15823260	ZRSR2
