1	23084029	23178152	LUZP1
1	23191894	23217502	HTR1D
1	23303770	23344336	HNRNPR
1	23359447	23369836	ZNF436
1	23380908	23424748	TCEA3
1	23428562	23484637	ASAP3
1	23506437	23531233	E2F2
1	23557925	23559501	ID3
1	23691741	23696835	RPL11
1	23743447	23762059	ELOA
1	23778417	23788232	PITHD1
1	23791109	23795539	LYPLA2
1	23795598	23800781	GALE
1	23801884	23838620	HMGCL
1	23845076	23868290	FUCA1
1	23870514	23913362	CNR2
1	23956838	23963462	PNRC2
1	23964346	23980927	SRSF10
1	24056034	24112135	MYOM3
1	24119770	24143140	IL22RA1
1	24154167	24187959	IFNLR1
1	24199557	24364482	GRHL3
1	24356998	24416934	STPG1
1	24415801	24475252	NIPAL3
1	24502350	24541040	RCAN3
1	24556086	24609328	NCMAP
1	24631715	24673281	SRRM1
1	24745381	24844321	CLIC4
1	24899510	24965121	RUNX3
1	25222275	25232502	SYF2
1	25242248	25338213	RSRP1
1	25272392	25330445	RHD
1	25338316	25362361	TMEM50A
1	25362248	25430192	RHCE
1	25430857	25500209	MACO1
1	25543603	25591200	LDLRAP1
1	25616790	25784450	MAN1C1
1	25800192	25818221	SELENON
1	25818639	25832942	MTFR1L
1	25831912	25859458	AUNIP
1	25861483	25875708	PAQR7
1	25884180	25906991	STMN1
1	25959766	25998117	PAFAH2
1	26019883	26036464	EXTL1
1	26037251	26046118	SLC30A2
1	26051300	26068436	TRIM63
1	26111164	26125555	PDIK1L
1	26159078	26163962	FAM110D
1	26164100	26168963	C1orf232
1	26169515	26171832	ZNF593OS
1	26169907	26170873	ZNF593
1	26177483	26189884	CNKSR1
1	26190560	26202968	CATSPER4
1	26234199	26278808	CEP85
1	26280085	26281522	SH3BGRL3
1	26281327	26318363	UBXN11
1	26317957	26320523	CD52
1	26321697	26360080	CRYBG2
1	26361633	26374522	ZNF683
1	26410816	26429728	LIN28A
1	26432281	26471306	DHDDS
1	26472439	26478209	HMGN2
1	26529760	26575030	RPS6KA1
1	26693235	26782104	ARID1A
1	26787053	26800659	PIGV
1	26826687	26857604	ZDHHC18
1	26863148	26864456	SFN
1	26876131	26890283	GPN2
1	26890487	26900467	GPATCH3
1	26900237	26946871	NUDC
1	26911488	26913975	NR0B2
1	26949561	26960468	KDF1
1	26993691	27001912	TRNP1
1	27005019	27012850	TENT5B
1	27098808	27166981	SLC9A1
1	27234631	27308636	WDTC1
1	27322144	27336400	TMEM222
1	27342019	27353937	SYTL1
1	27355183	27366961	MAP3K6
1	27369109	27374824	FCN3
1	27379175	27383333	CD164L2
1	27392621	27395814	GPR3
1	27404229	27490167	WASF2
1	27534034	27604431	AHDC1
1	27612063	27635185	FGR
1	27666063	27672212	IFI6
1	27725960	27763116	FAM76A
1	27773218	27824443	STX12
1	27830781	27851676	PPP1R8
1	27872542	27886685	THEMIS2
1	27891523	27914746	RPA2
1	27934999	27959157	SMPDL3B
1	27959587	27968093	XKR8
1	27970343	28088637	EYA3
1	28147165	28193936	PTAFR
1	28199455	28233029	DNAJC8
1	28236108	28246906	ATP5IF1
1	28259517	28282491	SESN2
1	28329001	28335965	MED18
1	28369581	28500364	PHACTR4
1	28505942	28539300	RCC1
1	28553084	28578545	TRNAU1AP
1	28587828	28648291	TAF12
1	28592199	28595449	RAB42
1	28668777	28719353	GMEB1
1	28736620	28769775	YTHDF2
1	28812169	28871267	OPRD1
1	28887090	29120046	EPB41
1	29119428	29123903	TMEM200B
1	29147742	29181900	SRSF4
1	29192656	29230942	MECR
1	29236515	29326813	PTPRU
1	30711276	30723585	MATN1
1	30732468	30757774	LAPTM5
1	30869465	30908758	SDC3
1	30931505	31065991	PUM1
1	31179744	31239887	NKAIN1
1	31259567	31296788	SNRNP40
1	31296981	31364953	ZCCHC17
1	31365252	31376850	FABP3
1	31409564	31434680	SERINC2
1	31576484	31587686	TINAGL1
1	31617685	31632518	HCRTR1
1	31629865	31644896	PEF1
1	31652262	31704319	COL16A1
1	31727116	31764893	ADGRB2
1	31790421	31816022	SPOCD1
1	31906420	31944856	PTP4A2
1	32013867	32060850	KHDRBS1
1	32072030	32102866	TMEM39B
1	32108055	32176563	KPNA6
1	32179674	32198285	TXLNA
1	32200594	32205453	CCDC28B
1	32205670	32208682	IQCC
1	32209088	32216192	DCDC2B
1	32214471	32222359	TMEM234
1	32221076	32245397	EIF3I
1	32247221	32248856	FAM167B
1	32251243	32286165	LCK
1	32292082	32333635	HDAC1
1	32333838	32336233	MARCKSL1
1	32351520	32364312	TSSK3
1	32361269	32364278	FAM229A
1	32364632	32394731	BSDC1
1	32465071	32496686	ZBTB8B
1	32539426	32605941	ZBTB8A
1	32600171	32650903	ZBTB8OS
1	32651141	32686211	RBBP4
1	32679905	32703596	SYNC
1	32741829	32774970	NHSL3
1	32775236	32818031	YARS1
1	32816766	32858875	S100PBP
1	32862267	32872482	FNDC5
1	32885993	32898441	HPCA
1	32894593	32901438	TMEM54
1	32936444	32964809	RNF19B
1	33007985	33080996	AK2
1	33081103	33123492	AZIN2
1	33145398	33182059	TRIM62
1	33256491	33300719	ZNF362
1	33306765	33321098	A3GALT2
1	33323622	33431095	PHC2
1	33472644	33501643	ZSCAN20
1	33513997	34165842	CSMD2
1	33860474	33864791	HMGB4
1	34166882	34219131	C1orf94
1	34712736	34859755	SMIM12
1	34755046	34758512	GJB5
1	34759739	34762327	GJB4
1	34781213	34786369	GJB3
1	34792998	34795747	GJA4
1	34865435	34929650	DLGAP3
1	34981379	34985347	TMEM35B
1	34986164	35031945	ZMYM6
1	35032171	35118818	ZMYM1
1	35176377	35193446	SFPQ
1	35268708	35422058	ZMYM4
1	35393882	35557950	KIAA0319L
1	35557472	35567274	NCDN
1	35573313	35595328	TFAP2E
1	35599540	35641526	PSMB2
1	35713876	35718894	C1orf216
1	35720217	35769978	CLSPN
1	35808015	35857890	AGO4
1	35869807	35930532	AGO1
1	35930717	36072500	AGO3
1	36084093	36088275	TEKT2
1	36088891	36093932	ADPRS
1	36095238	36125222	COL8A2
1	36136569	36156053	TRAPPC3
1	36155578	36180849	MAP7D1
1	36224431	36305357	THRAP3
1	36306367	36329340	SH3D21
1	36322029	36324154	EVA1B
1	36339623	36385924	STK40
1	36391237	36397908	LSM10
1	36415826	36450451	OSCP1
1	36455717	36464384	MRPS15
1	36466042	36483278	CSF3R
1	36795526	37034515	GRIK3
1	37474579	37484377	ZC3H12A
1	37489992	37514766	MEAF6
1	37534448	37554293	SNIP1
1	37556918	37566857	DNALI1
1	37566815	37595937	GNL2
1	37611349	37634892	RSPO1
1	37681569	37692249	AIRIM
1	37692480	37709719	CDCA8
1	37713879	37765133	EPHA10
1	37793846	37801137	MANEAL
1	37802944	37808208	YRDC
1	37806978	37809454	C1orf122
1	37809573	37859592	MTF1
1	37860696	37947053	INPP5B
1	37956974	37990075	SF3A3
1	37996763	38005606	FHL3
1	38009257	38024820	UTP11
1	38043828	38046793	POU3F1
1	38838197	38859772	RRAGC
1	38862492	38873368	MYCBP
1	38874068	38881587	GJA9
1	38885806	38941830	RHBDL2
1	38991275	39006059	AKIRIN1
1	39026317	39034636	NDUFS5
1	39081315	39487177	MACF1
1	39491635	39529869	BMP8A
1	39560708	39576790	PABPC4
1	39623434	39639643	HEYL
1	39651228	39672107	NT5C1A
1	39678647	39691485	HPCAL4
1	39692181	39763914	PPIE
1	39757181	39788865	BMP8B
1	39769522	39771348	OXCT2
1	39838109	39883511	TRIT1
1	39895427	39902256	MYCL
1	39955111	39969968	MFSD2A
1	40040232	40072649	CAP1
1	40072709	40097260	PPT1
1	40161386	40240921	RLF
1	40245946	40251684	TMCO2
1	40258040	40294180	ZMPSTE24
1	40300488	40317813	COL9A2
1	40344849	40423326	SMAP2
1	40450101	40463718	ZFP69B
1	40477289	40496343	ZFP69
1	40508740	40516038	EXO5
1	40531572	40548167	ZNF684
1	40620679	40665682	RIMS3
1	40691647	40771603	NFYC
1	40783786	40840452	KCNQ4
1	40861053	40862363	CITED4
1	40979299	41012565	CTPS1
1	41015588	41023237	SLFNL1
1	41027201	41242306	SCMH1
1	41361921	41383590	FOXO6
1	41478774	41484683	EDN2
1	41506364	42035925	HIVEP3
1	42153409	42155820	GUCA2B
1	42162689	42164745	GUCA2A
1	42176538	42335877	FOXJ3
1	42380791	42424232	RIMKLA
1	42430328	42456253	ZMYND12
1	42456116	42473385	PPCS
1	42463220	42657190	CCDC30
1	42658334	42676758	PPIH
1	42682417	42703805	YBX1
1	42733092	42740254	CLDN19
1	42746334	42767084	P3H1
1	42767244	42779491	C1orf50
1	42784990	42816619	TMEM269
1	42807051	42817397	SVBP
1	42817121	42844991	ERMAP
1	42846572	42852477	ZNF691
1	42925352	42958893	SLC2A1
1	43145152	43156396	CFAP144
1	43164174	43270936	EBNA1BP2
1	43172329	43254358	CFAP57
1	43269982	43274002	TMEM125
1	43281876	43285617	C1orf210
1	43300981	43323108	TIE1
1	43337817	43354466	MPL
1	43358980	43363203	CDC20
1	43363397	43368074	ELOVL1
1	43383916	43389808	MED8
1	43389881	43454247	SZT2
1	43450988	43453989	HYI
1	43525186	43623666	PTPRF
1	43650148	43705518	KDM4A
1	43705823	43931165	ST3GAL3
1	43933319	43937240	ARTN
1	43946949	43968022	IPO13
1	43969999	43973369	DPH2
1	43974486	43978295	ATP6V0B
1	43978942	43991170	B4GALT2
1	43991358	43996528	CCDC24
1	43991499	44031467	SLC6A9
1	44118820	44135140	KLF17
1	44137820	44141631	KLF18
1	44213454	44220681	DMAP1
1	44221069	44355260	ERI3
1	44405193	44651723	RNF220
1	44635237	44674481	TMEM53
1	44674691	44725591	ARMH1
1	44739817	44767767	KIF2C
1	44775250	44778779	RPS8
1	44781835	44788170	BEST4
1	44800376	44805995	PLK3
1	44805892	44807351	DYNLT4
1	44808522	44817381	BTBD19
1	44819153	44843253	PTCH2
1	44850521	44986722	EIF2B3
1	45002539	45011324	HECTD3
1	45010949	45015575	UROD
1	45016398	45306209	ZSWIM5
1	45326894	45328710	HPDL
1	45329162	45340893	MUTYH
1	45340051	45343973	TOE1
1	45343882	45491163	TESK2
1	45493865	45500079	CCDC163
1	45500299	45513382	MMACHC
1	45510913	45542732	PRDX1
1	45550542	45570049	AKR1A1
1	45583845	45618904	NASP
1	45620043	45624057	CCDC17
1	45627303	45688113	GPBP1L1
1	45688180	45694436	TMEM69
1	45694323	45750653	IPP
1	45786986	46036122	MAST2
1	46040139	46133036	PIK3R3
1	46043660	46176488	P3R3URF-PIK3R3
1	46175072	46185962	TSPAN1
1	46175485	46176488	P3R3URF
1	46188682	46220305	POMGNT1
1	46203333	46221256	LURAP1
1	46246460	46278480	RAD54L
1	46261195	46303616	LRRC41
1	46303697	46316776	UQCRH
1	46340788	46369218	NSUN4
1	46394316	46413848	FAAH
1	46489835	46516216	DMBX1
1	46532165	46543969	TMEM275
1	46545640	46551647	KNCN
1	46557406	46616843	MKNK1
1	46607718	46616811	MOB3C
1	46632736	46673867	ATPAF1
1	46668854	46673594	TEX38
1	46674658	46719146	EFCAB14
1	46757837	46819413	CYP4B1
1	46929176	46941484	CYP4A11
1	47023668	47050751	CYP4X1
1	47067230	47118318	CYP4Z1
1	47137434	47149727	CYP4A22
1	47183581	47191044	PDZK1IP1
1	47216289	47232225	TAL1
1	47250138	47314892	STIL
1	47333789	47394866	CMPK1
1	47416284	47418052	FOXE3
1	47438043	47440691	FOXD2
1	47760527	47997385	TRABD2B
1	48222684	48248644	SLC5A9
1	48295372	48472208	SPATA6
1	48532853	50023954	AGBL4
1	48727518	48776969	BEND5
1	50024028	50203772	ELAVL4
1	50417549	50423443	DMRTA2
1	50437027	50960267	FAF1
1	50960744	50974634	CDKN2C
1	51102220	51148086	C1orf185
1	51236272	51273447	RNF11
1	51287257	51345116	TTC39A
1	51354262	51519328	EPS15
1	51577178	51798427	OSBPL9
1	51789190	51878805	NRDC
1	51907955	51990700	RAB3B
1	52020130	52055772	TXNDC12
1	52032102	52033810	KTI12
1	52056198	52090716	BTF3L4
1	52142088	52348671	ZFYVE9
1	52345722	52366205	CC2D1B
1	52372828	52404423	ORC1
1	52404601	52420836	PRPF38A
1	52408281	52553487	TUT4
1	52602370	52609051	GPX7
1	52633167	52669683	SHISAL2A
1	52684448	52698347	COA7
1	52726452	52827336	ZYG11B
1	52842510	52894998	ZYG11A
1	52895909	52927212	ECHDC2
1	52927275	53051698	SCP2
1	53062051	53085501	PODN
1	53087178	53142638	SLC1A7
1	53196791	53214197	CPT2
1	53214098	53220634	CZIB
1	53226899	53238518	MAGOH
1	53242363	53328469	LRP8
1	53459398	53467488	DMRTB1
1	53506236	53739164	GLIS1
1	53765477	53838463	NDC1
1	53851718	53889798	YIPF1
1	53891238	53911086	DIO1
1	53916573	53945699	IFT25
1	53946076	53968168	LRRC42
1	54007297	54018186	LDLRAD1
1	54026680	54053504	TMEM59
1	54053583	54112519	TCEANC2
1	54132686	54153770	CDCP2
1	54169650	54200036	CYB5RL
1	54184040	54225464	MRPL37
1	54225431	54413479	SSBP3
1	54542256	54639192	ACOT11
1	54609180	54623556	FAM151A
1	54641753	54710266	MROH7
1	54641785	54742308	MROH7-TTC4
1	54715860	54742657	TTC4
1	54756897	54764523	PARS2
1	54779711	54801323	TTC22
1	54806062	54842252	CIMAP2
1	54849626	54887195	DHCR24
1	54886832	54992296	TMEM61
1	54998932	55017172	BSND
1	55039444	55064852	PCSK9
1	55066358	55215378	USP24
1	56494760	56645301	PLPP3
1	56645313	56715335	PRKAA2
1	56718788	56819696	FYB2
1	56854767	56918223	C8A
1	56929206	56974383	C8B
1	56994777	58546734	DAB1
1	58415383	58546802	OMA1
1	58575432	58577252	TACSTD2
1	58643439	58700090	MYSM1
1	58776844	58784048	JUN
1	59296637	59810647	FGGY
1	59814785	59876322	HOOK1
1	59893307	59926773	CYP2J2
1	59987268	60073770	C1orf87
1	60865258	61462788	NFIA
1	61681045	61725423	TM2D1
1	61742476	62178675	PATJ
1	62194789	62235060	L1TD1
1	62236164	62319434	KANK4
1	62436296	62451804	USP1
1	62454297	62688386	DOCK7
1	62597519	62606313	ANGPTL3
1	62784131	62865516	ATG4C
1	63320883	63593721	ITGB3BP
1	63322566	63325128	FOXD3
1	63367574	63438553	ALG6
1	63523371	63572693	EFCAB7
1	63593410	63660245	PGM1
1	63774016	64181498	ROR1
1	64203622	64267368	UBE2U
1	64470128	64693058	CACHD1
1	64745074	64833232	RAVER2
1	64833222	65067754	JAK1
1	65147548	65232145	AK4
1	65248218	65415871	DNAJC6
1	65420586	65436007	LEPROT
1	65420651	65641559	LEPR
1	65792513	66374579	PDE4B
1	66533266	66751139	SGIP1
1	66752458	66779047	DYNLT5
1	66797739	66801276	INSL5
1	66812884	66924856	DNAI4
1	66924894	66988619	MIER1
1	66999349	67054148	SLC35D1
1	67092164	67231853	C1orf141
1	67138906	67259979	IL23R
1	67307363	67398724	IL12RB2
1	67407809	67430415	SERBP1
1	67685200	67688334	GADD45A
1	67701474	67833467	GNG12
1	68045885	68051717	DIRAS3
1	68098472	68233120	WLS
1	68428821	68451103	RPE65
1	68474151	68497221	DEPDC1
1	69567921	70151945	LRRC7
1	70144804	70205579	LRRC40
1	70205681	70253052	SRSF11
1	70258998	70354734	ANKRD13C
1	70411217	70439851	CTH
1	70852352	71047816	PTGER3
1	71063290	71081289	ZRANB2
1	71395942	72282539	NEGR1
1	74026014	74198187	LRRIQ3
1	74198234	74544393	FPGT-TNNI3K
1	74198237	74234086	FPGT
1	74235386	74544428	TNNI3K
1	74469375	74512611	LRRC53
1	74568116	74673792	ERICH3
1	74705481	74733408	CRYZ
1	74733151	74766678	TYW3
1	75128433	75161533	LHX8
1	75202128	75611114	SLC44A5
1	75724430	75787575	ACADM
1	75786196	75795086	RABGGTB
1	75796881	75913242	MSH4
1	75918872	75932404	ASB17
1	76074745	76634603	ST6GALNAC3
1	76867479	77067546	ST6GALNAC5
1	77088988	77219430	PIGK
1	77282018	77559966	AK5
1	77562415	77683419	ZZZ3
1	77695986	77759852	USP33
1	77779623	77879540	MIGA1
1	77888512	77943895	NEXN
1	77944054	77979110	FUBP1
1	77979174	78017964	DNAJB4
1	77979541	78138444	GIPC2
1	78303883	78540701	PTGFR
1	78619901	78646145	IFI44L
1	78649795	78664078	IFI44
1	78889763	79282124	ADGRL4
1	81306146	81993932	ADGRL2
1	83865023	83999150	TTLL7
1	84078061	84238498	PRKACB
1	84298365	84389957	SAMD13
1	84398483	84415018	DNASE2B
1	84479258	84498352	RPF1
1	84498322	84506581	GNG5
1	84506299	84567379	SPATA1
1	84549610	84574480	CTBS
1	84643705	84690803	SSX2IP
1	84811601	84893206	LPAR3
1	84925582	84997113	MCOLN2
1	84999146	85133138	DNAI3
1	85018081	85048500	MCOLN3
1	85156888	85201724	SYDE2
1	85249952	85259672	C1orf52
1	85265775	85276632	BCL10
1	85318480	85578363	DDAH1
1	85580760	85584589	CCN1
1	85649416	85708433	ZNHIT6
1	85729232	86156943	COL24A1
1	86346823	86396342	ODF2L
1	86424170	86456553	CLCA2
1	86468367	86500259	CLCA1
1	86547077	86580754	CLCA4
1	86704569	86748184	SH3GLB1
1	86862444	86914424	SELENOF
1	86914634	87109982	HS2ST1
1	87328879	87348923	LMO4
1	88684221	88836255	PKN2
1	88852632	88891944	GTF2B
1	88935772	88992953	KYAT3
1	88979455	88992960	RBMXL1
1	89006665	89022894	GBP3
1	89051881	89065360	GBP1
1	89106131	89150456	GBP2
1	89131741	89176009	GBP7
1	89181143	89198942	GBP4
1	89256188	89272860	GBP5
1	89364058	89388160	GBP6
1	89524828	89597861	LRRC8B
1	89633071	89769903	LRRC8C
1	89821013	89936611	LRRC8D
1	89995109	90035533	ZNF326
1	90711538	90717302	BARHL2
1	90915297	91022272	ZNF644
1	91260765	91404856	HFM1
1	91500850	91525764	CDC7
1	91680342	91906335	TGFBR3
1	91949342	92014426	BRDT
1	92029984	92063538	EPHX4
1	92074532	92075411	SETSIP
1	92080304	92184725	BTBD8
1	92217914	92245813	C1orf146
1	92246401	92298987	GLMN
1	92299058	92402056	RPAP2
1	92473042	92486925	GFI1
1	92508695	92792404	EVI5
1	92832012	92841924	RPL5
1	92832736	92961522	DIPK1A
1	93079234	93139079	MTF2
1	93149741	93180516	TMED5
1	93179918	93278730	CCDC18
1	93345906	93369493	DR1
1	93448117	93554661	FNBP1L
