chr5	168550001	168600000	0.23732	66.794	2.7908800000000014
chr10	1400001	1450000	0.0	69.4708	0.6740000000000066
chr10	90650001	90700000	0.0	66.1394	4.576700000000002
chr2	120750001	120800000	45.3229	66.1254	2.0537000000000063
chr4	148650001	148700000	68.5956	75.0609	1.7315000000000111
chr15	36450001	36500000	80.5942	0.02426	1.762039999999999
chr9	13900001	13950000	0.0	62.5702	9.887600000000006
chr2	23100001	23150000	42.2159	81.314	5.101100000000002
chr8	26150001	26200000	33.376	84.1077	11.558300000000003
chr7	130100001	130150000	72.6528	155.408	3.9972000000000207
chr7	146750001	146800000	70.8692	67.4388	13.012
chr18	22300001	22350000	2.62606	68.1588	1.8521400000000057
chr1	88900001	88950000	83.3213	0.01566	0.9165400000000119
chr1	29250001	29300000	80.4853	3.06742	1.5659800000000104
chr7	67600001	67650000	85.718	75.2218	7.749200000000002
chr13	59600001	59650000	60.837	48.5759	13.556099999999986
chr6	61650001	61700000	50.9905	71.8749	1.6456000000000017
chr6	22000001	22050000	54.2255	65.4025	34.88799999999999
chr4	106850001	106900000	27.4493	21.0016	105.5371
chr5	50850001	50900000	0.04858	74.81	1.117919999999998
chr20	60550001	60600000	74.0448	81.6449	5.761299999999977
chr10	86900001	86950000	0.0	92.0941	1.9279999999999973
chr4	129350001	129400000	76.2489	81.9936	4.122500000000002
chr13	107600001	107650000	78.3376	49.4921	3.7323000000000093
chr18	46450001	46500000	0.92648	75.024	3.0774200000000036
chr16	87100001	87150000	0.0	76.4143	1.0764999999999958
chr7	80950001	81000000	68.4738	80.9268	19.6884
chr1	139700001	139750000	0.0	0.0	0.0
chr9	19500001	19550000	0.50754	76.7114	4.965159999999997
chr6	40200001	40250000	40.9592	48.2045	35.25529999999999
chr15	9900001	9950000	0.0	0.0	0.0
chr12	57200001	57250000	36.9556	72.3293	23.0411
chr19	57400001	57450000	32.606	76.7593	2.5337000000000103
chr15	32850001	32900000	80.2625	0.0	1.4192000000000036
chr9	112150001	112200000	85.9658	75.4566	0.8266000000000133
chr3	5600001	5650000	0.0	74.6143	2.1247000000000043
chr6	148500001	148550000	46.4732	41.8944	1.3196000000000083
chr13	16750001	16800000	0.0	0.0	27.6535
chr2	110600001	110650000	24.0298	37.1952	50.608
chr6	15550001	15600000	62.4436	67.0498	3.698599999999999
chr18	30550001	30600000	2.39214	80.0003	1.854460000000003
chr14	43550001	43600000	0.0	229.235	16.043999999999983
chr16	16900001	16950000	41.6132	73.2126	2.9512000000000143
chr16	78800001	78850000	0.01994	63.1138	0.418760000000006
chr10	93650001	93700000	0.0	79.465	1.1184999999999974
chr7	19900001	19950000	80.1195	66.2023	12.379199999999997
chr10	46300001	46350000	0.5312	72.3078	0.7242999999999995
chrY	30550001	30600000	0.0	0.0	0.0
chrX	4450001	4500000	0.0	0.0	0.0
chr5	176050001	176100000	0.2437	77.993	1.831000000000003
chr4	59300001	59350000	66.8369	75.9552	4.669899999999984
chr4	34150001	34200000	43.5855	38.6692	0.9920999999999935
chr3	139550001	139600000	79.6648	75.8974	5.52079999999998
chr9	1950001	2000000	0.0	85.1925	1.608000000000004
chr13	850001	900000	0.0	0.0	0.0
chr10	16600001	16650000	1.44846	71.9902	0.9567399999999964
chr1	9800001	9850000	68.4402	0.65162	7.984880000000004
chr20	57400001	57450000	72.4876	66.8887	9.508699999999976
chr3	181250001	181300000	52.9126	65.5941	47.19230000000002
chr14	97250001	97300000	0.0	75.3873	52.42370000000001
chr22	36350001	36400000	83.7471	86.5553	1.8786000000000058
chr9	116050001	116100000	63.9408	82.0359	7.277299999999997
chr15	11800001	11850000	0.0	0.0	0.0
chr1	104600001	104650000	56.6096	2.07036	6.432839999999992
chr5	84600001	84650000	0.07856	71.9061	5.12924000000001
chr16	6400001	6450000	35.7659	70.1085	9.668599999999998
chr2	91150001	91200000	0.0	0.0	0.0
chr3	37100001	37150000	74.8741	79.2314	2.4124999999999943
chr8	103200001	103250000	38.0719	78.002	3.153100000000009
chr14	101100001	101150000	0.0	117.718	2.6809999999999974
chr4	16100001	16150000	38.0162	44.2781	1.0762000000000143
chr5	10000001	10050000	0.0	73.778	1.595799999999997
chr22	9550001	9600000	0.0	0.0	0.0
chr17	82300001	82350000	68.186	37.6946	17.473399999999984
chr12	44100001	44150000	29.9203	69.135	9.905699999999996
chr12	100650001	100700000	34.9706	66.4507	7.560699999999997
chr5	168900001	168950000	0.0	40.4588	23.370200000000004
chrX	127900001	127950000	0.0	0.0	0.0
chr8	119750001	119800000	42.5238	76.4687	3.524499999999989
chr11	6700001	6750000	85.4581	0.62834	19.754559999999998
chr1	59350001	59400000	65.8399	1.49836	3.4367400000000004
chr12	84800001	84850000	43.8716	87.8359	1.5385000000000275
chr7	116400001	116450000	77.6557	81.9476	2.9527000000000214
chr8	113800001	113850000	37.8527	91.4689	1.0033999999999992
chr1	144350001	144400000	68.8773	0.0	2.036999999999992
chr11	119000001	119050000	76.7055	0.0	39.0325
chr5	22200001	22250000	0.0	74.515	2.7261000000000024
chr5	58450001	58500000	0.0	78.2913	5.5792
chr3	25750001	25800000	248.464	76.1745	6.479499999999973
chr16	4050001	4100000	41.982	87.6235	2.65949999999998
chr1	15000001	15050000	80.7807	2.62232	1.3004800000000074
chr3	17750001	17800000	0.01686	3.24706	72.55458
chr11	91600001	91650000	65.4226	0.0	26.50359999999999
chr12	44900001	44950000	30.1191	66.3487	20.958200000000005
chr14	105200001	105250000	0.0725	108.616	1.9414999999999907
chr1	50500001	50550000	61.1886	0.37316	18.739340000000006
chr18	14800001	14850000	0.57364	71.091	1.5321600000000046
chr17	69150001	69200000	18.709	31.8101	68.81790000000001
chr5	11650001	11700000	0.0	68.9905	3.349900000000005
chr3	48100001	48150000	82.1239	75.131	2.6810999999999865
chr1	54300001	54350000	77.9519	0.39324	3.9895599999999973
chr7	141650001	141700000	75.4348	161.446	11.040199999999999
chr3	151200001	151250000	67.4383	80.561	4.406700000000001
chr5	19500001	19550000	0.0	83.8248	0.7083999999999975
chr13	10300001	10350000	0.0	0.0	0.0
chr9	56350001	56400000	0.0	0.0	0.0
chrX	46200001	46250000	0.0	0.0	0.0
chr10	30400001	30450000	0.0	60.5483	19.7637
chr3	128100001	128150000	67.664	79.6625	27.767499999999984
chr12	111550001	111600000	41.1768	82.1027	10.008500000000012
chr6	28350001	28400000	48.0842	80.9577	0.8451000000000022
chr20	60600001	60650000	62.334	73.7676	6.5423999999999864
chr21	22350001	22400000	19.626	29.11	46.3138
chr1	115950001	116000000	0.09752	79.8293	0.984179999999995
chr11	104700001	104750000	58.5933	1.18302	40.94068
chr10	85650001	85700000	0.05212	79.7462	2.40397999999999
chr5	90600001	90650000	0.0	43.68	43.4984
chr6	78550001	78600000	43.8601	41.786	0.41749999999998977
chr15	65000001	65050000	83.003	0.0	2.4958000000000027
chr3	85200001	85250000	79.6115	70.6686	14.910899999999998
chr5	104750001	104800000	0.0	62.1266	9.091999999999992
chr3	80200001	80250000	76.2491	68.7598	1.9511000000000251
chr5	125700001	125750000	0.0	71.9607	0.5031999999999925
chr3	107550001	107600000	68.4567	62.9535	5.7797999999999945
chr18	60300001	60350000	1.29732	52.9689	29.622080000000004
chr20	34800001	34850000	44.8391	45.6481	77.44380000000001
chr2	81800001	81850000	41.5748	78.6841	3.548099999999991
chr7	51200001	51250000	75.2075	81.2883	2.7221999999999866
chr3	95050001	95100000	68.2696	64.0402	7.803200000000004
chrX	76150001	76200000	0.0	0.0	0.0
chr1	97300001	97350000	69.2557	0.0	4.7911
chr9	58050001	58100000	0.0	0.0	0.0
chr9	66850001	66900000	17.6288	57.0093	32.60589999999999
chr13	28500001	28550000	66.8967	37.8619	7.561399999999992
chr22	2800001	2850000	0.0	0.0	0.0
chr8	35350001	35400000	32.6582	63.4665	16.25829999999999
chrX	126800001	126850000	0.0	0.0	0.0
chr21	22000001	22050000	27.9107	54.2714	15.809200000000004
chr6	16950001	17000000	64.088	54.7672	25.331800000000015
chr7	95100001	95150000	72.7452	79.6566	3.6162000000000205
chr8	130800001	130850000	32.4091	76.888	2.4878999999999962
chr10	47200001	47250000	0.13524	63.1981	2.3209600000000066
chr16	56300001	56350000	0.08814	72.3198	1.514960000000002
chr5	134150001	134200000	0.24824	64.652	9.901359999999997
chr5	98200001	98250000	0.35376	61.3296	6.766340000000007
chr2	11000001	11050000	32.6672	69.0035	17.325299999999984
chr10	38750001	38800000	0.34796	75.2779	6.874939999999995
chr11	107250001	107300000	71.4022	0.0	12.5441
chr21	40650001	40700000	36.0966	80.0631	1.921299999999988
chr4	144900001	144950000	80.9427	72.343	5.099299999999971
chr21	18300001	18350000	39.1759	79.9178	1.6503000000000014
chr5	128300001	128350000	0.01658	85.3154	2.434519999999992
chr9	74900001	74950000	75.2628	68.5441	1.829100000000011
chr10	117450001	117500000	0.0	77.4554	1.481899999999996
chr6	107200001	107250000	51.8518	42.7075	3.557699999999997
chr5	158400001	158450000	0.0	79.3136	0.7737000000000052
chr15	26050001	26100000	84.5858	0.07562	3.5346799999999945
chr1	110150001	110200000	66.4619	0.0	8.545699999999997
chr2	15800001	15850000	38.0544	66.9141	6.701499999999996
chr13	94500001	94550000	71.2562	44.3752	1.2665999999999826
chr11	42150001	42200000	113.246	0.0	6.558000000000007
chr8	94950001	95000000	45.3238	70.4334	2.7397999999999882
chr13	15850001	15900000	0.0	0.0	0.0
chr18	16600001	16650000	0.0	0.0	83.3545
chr15	66450001	66500000	81.6483	0.0	1.8965999999999923
chr2	42350001	42400000	17.9865	54.2186	40.9799
chr9	33000001	33050000	70.7821	81.8017	6.5172000000000025
chr1	53350001	53400000	71.2771	1.52462	7.5460800000000035
chr2	185600001	185650000	29.4961	63.2703	50.461600000000004
chr19	47750001	47800000	12.7348	45.2763	59.3759
chr5	300001	350000	0.40438	71.2503	14.625519999999995
chr5	167550001	167600000	0.02316	79.643	1.6694399999999945
chr3	181900001	181950000	85.2893	88.8214	2.1022999999999854
chr12	84950001	85000000	36.5278	75.3716	3.776600000000002
chr10	121900001	121950000	50.4354	1.18714	34.418260000000004
chr9	22400001	22450000	0.0	80.5013	0.6821000000000055
chr1	149450001	149500000	3.2596	140.264	6.162399999999991
chr13	55500001	55550000	72.8487	43.4339	7.596400000000003
chr3	111900001	111950000	42.9299	53.2918	53.967299999999994
chr1	102750001	102800000	75.6383	0.0	0.647199999999998
chrX	152550001	152600000	0.0	0.0	0.0
chr1	107100001	107150000	65.632	0.0	3.459699999999998
chr1	76150001	76200000	77.4	0.81322	0.9104799999999926
chr1	67250001	67300000	88.447	1.7285	2.313699999999997
chr3	82900001	82950000	72.179	81.9138	6.4351999999999805
chr6	102150001	102200000	46.5381	35.8844	0.8231999999999999
chr2	16100001	16150000	33.6575	68.2209	4.654600000000002
chr11	125450001	125500000	94.5711	0.0	3.1589000000000027
chr21	41750001	41800000	42.6849	64.3666	14.008499999999998
chr6	90200001	90250000	29.0893	20.4478	33.5238
chr16	11750001	11800000	34.6606	71.8028	5.718599999999995
chr11	106750001	106800000	96.8441	0.088	1.5845000000000056
chr15	1650001	1700000	0.0	0.0	0.0
chr9	94250001	94300000	59.5292	55.1635	40.864299999999986
chr18	77750001	77800000	2.09538	75.5183	4.282920000000004
chr13	19550001	19600000	73.9183	44.0554	1.1722999999999928
chr13	113300001	113350000	54.7766	45.6352	5.788200000000003
chr19	45200001	45250000	31.9868	78.4093	7.010899999999992
chr1	217000001	217050000	0.00714	159.933	1.4588600000000156
chr4	158600001	158650000	54.0305	59.0451	40.8484
chr4	118850001	118900000	71.2612	72.6903	5.035499999999985
chr2	4650001	4700000	40.8727	73.6225	2.5937999999999874
chr18	18300001	18350000	0.0	0.0	0.05742
chr16	82550001	82600000	0.0135	68.6194	4.314800000000005
chr13	54650001	54700000	62.0526	44.0774	15.787000000000006
chr12	70900001	70950000	38.5916	64.867	1.5673999999999921
chr2	192950001	193000000	34.1756	88.0281	1.013300000000001
chr12	11750001	11800000	37.3634	81.3807	4.766899999999993
chr3	146350001	146400000	66.4144	56.9833	18.373299999999986
chr8	106700001	106750000	33.8408	68.6657	2.8215000000000003
chr14	52250001	52300000	0.0	120.797	5.378
chr2	33950001	34000000	39.8528	87.9869	0.5733000000000033
chr12	50650001	50700000	7.32242	25.9347	83.05188
chr2	193700001	193750000	34.4243	58.707	10.425699999999992
chr21	15750001	15800000	27.8106	56.4933	26.488100000000003
chr1	218250001	218300000	0.07292	147.014	6.628079999999983
chr17	7950001	8000000	26.5254	36.0581	70.06349999999999
chr4	23550001	23600000	37.0941	29.2181	3.852700000000013
chr2	203350001	203400000	27.7765	78.0629	28.0176
chr6	166250001	166300000	37.2442	25.7871	12.402500000000003
chr20	27500001	27550000	0.037	0.0	0.91472
chr8	135100001	135150000	23.8962	58.7738	29.346999999999994
chr8	137600001	137650000	35.7298	76.8946	1.6426000000000016
chr2	237350001	237400000	38.9031	69.994	2.2028999999999996
chr8	76200001	76250000	24.6046	52.9158	40.741600000000005
chr11	28500001	28550000	105.065	0.0	1.676000000000002
chr7	111600001	111650000	79.1096	75.1303	10.665099999999995
chr18	40900001	40950000	0.40102	88.832	3.3881800000000055
chr8	67500001	67550000	30.3339	46.6129	42.50020000000001
chr5	168150001	168200000	0.0	81.5492	1.1677999999999997
chr6	65650001	65700000	39.3483	43.7255	0.8369
chr1	105100001	105150000	68.6773	0.0949	4.885900000000007
chr13	88100001	88150000	68.6366	40.6582	1.346199999999996
chr1	8300001	8350000	91.0371	1.30666	1.388040000000018
chr21	41600001	41650000	40.4965	72.0612	2.155299999999997
chr9	88000001	88050000	60.9263	62.6855	19.624200000000002
chr14	11850001	11900000	0.0	0.0	0.0
chr6	157100001	157150000	50.908	34.3654	3.413199999999989
chr9	113950001	114000000	69.0112	65.5232	14.146600000000007
chr22	2450001	2500000	0.0	0.0	0.0
chr1	181800001	181850000	0.0	184.59	1.8549999999999898
chr20	2300001	2350000	69.2658	68.997	13.223199999999991
chr14	68700001	68750000	0.0219	123.037	1.6670999999999907
chrX	4650001	4700000	0.0	0.0	0.0
chr11	85500001	85550000	87.636	0.0	22.75500000000001
chr2	205650001	205700000	38.6098	71.6838	3.051400000000001
chr5	84800001	84850000	0.0184	68.1212	1.583200000000005
chr13	37850001	37900000	76.8769	45.0595	4.388599999999997
chrY	40700001	40750000	0.0	0.0	0.0
chr9	38200001	38250000	67.9912	63.4873	20.474500000000006
chr1	219450001	219500000	0.26632	139.916	3.755679999999984
chr11	33150001	33200000	126.419	0.02718	4.418820000000011
chr2	48950001	49000000	34.5692	87.8883	1.04849999999999
chr2	175500001	175550000	17.7776	39.0779	76.54049999999998
chr4	16900001	16950000	44.3994	39.1461	1.1654999999999944
chr12	32100001	32150000	45.2713	79.333	1.2327000000000083
chr16	55950001	56000000	0.0	91.9285	1.7664999999999935
chr7	30200001	30250000	74.7012	76.4532	23.999599999999987
chr13	109250001	109300000	63.819	44.6312	5.598800000000011
chr9	114550001	114600000	80.8132	71.5493	2.1234999999999786
chr7	125800001	125850000	69.8873	74.1624	2.3263000000000034
chr7	134350001	134400000	74.9172	160.617	3.6518000000000086
chr9	117950001	118000000	71.0797	70.4491	18.583200000000005
chr17	21750001	21800000	81.9441	32.6848	2.942099999999982
chr20	48350001	48400000	65.8717	86.0808	9.004500000000007
chr5	94500001	94550000	0.01446	81.8477	4.224139999999991
chr6	128150001	128200000	44.1899	28.0979	13.0976
chr19	39850001	39900000	75.1193	71.0362	8.555500000000023
chr11	39000001	39050000	109.965	0.20094	4.195059999999998
chr18	48150001	48200000	3.17578	74.2005	1.1502199999999903
chr3	85700001	85750000	89.3489	86.6274	2.1717000000000155
chr13	18900001	18950000	77.0648	44.725	0.9951999999999828
chr16	68050001	68100000	0.0	82.277	0.845799999999997
chr2	191250001	191300000	38.821	70.84	18.266000000000005
chr3	166050001	166100000	79.0957	78.4691	3.1492000000000075
chr7	154650001	154700000	74.1075	0.0	3.298400000000001
chr8	500001	550000	38.1932	66.7281	3.330699999999993
chr11	38550001	38600000	108.189	0.07978	1.243220000000008
chr4	119600001	119650000	61.4064	52.872	50.5086
chr17	35700001	35750000	81.2585	32.8188	2.2916999999999916
chr9	50300001	50350000	0.0	0.0	0.0
chr1	206000001	206050000	45.7704	100.134	20.83359999999999
chr18	68800001	68850000	2.08298	73.6856	1.8297199999999947
chr15	36250001	36300000	82.0915	0.50064	5.815359999999998
chr6	147900001	147950000	57.9737	32.905	1.281099999999995
chr7	154750001	154800000	78.9044	0.07646	0.49094000000000904
chr3	124100001	124150000	69.2787	69.2001	27.0882
chr5	153650001	153700000	0.0217	75.1545	1.5262000000000029
chr3	173400001	173450000	69.47	76.6334	22.437600000000003
chr5	151350001	151400000	0.79944	56.1401	18.56146000000001
chr6	110650001	110700000	13.3594	10.6149	76.1727
chr6	143800001	143850000	47.4984	39.4788	10.769199999999998
chr13	18750001	18800000	73.6133	47.1371	3.5496000000000123
chr10	87950001	88000000	0.24418	75.8835	2.8329200000000014
chr9	55000001	55050000	0.0	0.0	0.0
